,ID_DATA,END_DEVICE_NAME,DTYPE,VALUE,DATE_CREATED
3172,3201,PAI,PH,7.42,2023-11-15 04:34:56
3173,3202,PAI,TDS,100.51,2023-11-15 04:35:03
3174,3203,PAI,Turbidez,0.5,2023-11-15 04:35:11
3175,3204,PAI,Condutividade,201.02,2023-11-15 04:35:18
3176,3205,PAI,Temperatura,28.42,2023-11-15 04:35:24
3177,3206,PAI,PH,7.46,2023-11-15 04:35:38
3178,3207,PAI,TDS,99.82,2023-11-15 04:35:45
3179,3208,PAI,Turbidez,0.5,2023-11-15 04:35:52
3180,3209,PAI,Condutividade,199.64,2023-11-15 04:35:59
3181,3210,PAI,Temperatura,28.49,2023-11-15 04:36:06
3182,3211,PAI,PH,7.39,2023-11-15 04:36:19
3183,3212,PAI,TDS,100.47,2023-11-15 04:36:26
3184,3213,PAI,Turbidez,0.5,2023-11-15 04:36:33
3185,3214,PAI,Condutividade,200.94,2023-11-15 04:36:40
3186,3215,PAI,Temperatura,28.45,2023-11-15 04:36:47
3187,3216,PAI,PH,7.41,2023-11-15 04:37:00
3188,3217,PAI,TDS,100.51,2023-11-15 04:37:07
3189,3218,PAI,Turbidez,0.5,2023-11-15 04:37:14
3190,3219,PAI,Condutividade,201.02,2023-11-15 04:37:21
3191,3220,PAI,Temperatura,28.42,2023-11-15 04:37:28
3192,3221,PAI,PH,7.45,2023-11-15 04:37:41
3193,3222,PAI,TDS,99.82,2023-11-15 04:37:49
3194,3223,PAI,Turbidez,0.5,2023-11-15 04:37:56
3195,3224,PAI,Condutividade,199.64,2023-11-15 04:38:03
3196,3225,PAI,Temperatura,28.49,2023-11-15 04:38:09
3197,3226,PAI,PH,7.4,2023-11-15 04:38:22
3198,3227,PAI,TDS,100.19,2023-11-15 04:38:29
3199,3228,PAI,Turbidez,0.5,2023-11-15 04:38:36
3200,3229,PAI,Condutividade,200.37,2023-11-15 04:38:43
3201,3230,PAI,Temperatura,28.45,2023-11-15 04:38:50
3202,3231,PAI,PH,7.45,2023-11-15 04:39:04
3203,3232,PAI,TDS,100.27,2023-11-15 04:39:12
3204,3233,PAI,Turbidez,0.5,2023-11-15 04:39:20
3205,3234,PAI,Condutividade,200.54,2023-11-15 04:39:27
3206,3235,PAI,Temperatura,28.4,2023-11-15 04:39:34
3207,3236,PAI,PH,7.41,2023-11-15 04:39:44
3208,3237,PAI,TDS,100.06,2023-11-15 04:39:51
3209,3238,PAI,Turbidez,0.5,2023-11-15 04:39:58
3210,3239,PAI,Condutividade,200.11,2023-11-15 04:40:05
3211,3240,PAI,Temperatura,28.52,2023-11-15 04:40:12
3212,3241,PAI,PH,7.44,2023-11-15 04:40:25
3213,3242,PAI,TDS,100.51,2023-11-15 04:40:32
3214,3243,PAI,Turbidez,0.5,2023-11-15 04:40:39
3215,3244,PAI,Condutividade,201.02,2023-11-15 04:40:47
3216,3245,PAI,Temperatura,28.42,2023-11-15 04:40:54
3217,3246,PAI,PH,7.42,2023-11-15 04:41:07
3218,3247,PAI,TDS,100.02,2023-11-15 04:41:14
3219,3248,PAI,Turbidez,0.5,2023-11-15 04:41:21
3220,3249,PAI,Condutividade,200.03,2023-11-15 04:41:28
3221,3250,PAI,Temperatura,28.54,2023-11-15 04:41:35
3222,3251,PAI,PH,7.4,2023-11-15 04:41:48
3223,3252,PAI,TDS,99.95,2023-11-15 04:41:55
3224,3253,PAI,Turbidez,0.5,2023-11-15 04:42:02
3225,3254,PAI,Condutividade,199.89,2023-11-15 04:42:09
3226,3255,PAI,Temperatura,28.42,2023-11-15 04:42:16
3227,3256,PAI,PH,7.47,2023-11-15 04:42:29
3228,3257,PAI,TDS,99.86,2023-11-15 04:42:36
3229,3258,PAI,Turbidez,0.5,2023-11-15 04:42:43
3230,3259,PAI,Condutividade,199.72,2023-11-15 04:42:50
3231,3260,PAI,Temperatura,28.47,2023-11-15 04:42:57
3232,3261,PAI,PH,7.45,2023-11-15 04:43:10
3233,3262,PAI,TDS,99.85,2023-11-15 04:43:17
3234,3263,PAI,Turbidez,0.5,2023-11-15 04:43:25
3235,3264,PAI,Condutividade,199.69,2023-11-15 04:43:31
3236,3265,PAI,Temperatura,28.63,2023-11-15 04:43:38
3237,3266,PAI,PH,7.45,2023-11-15 04:43:51
3238,3267,PAI,TDS,100.14,2023-11-15 04:43:58
3239,3268,PAI,Turbidez,0.5,2023-11-15 04:44:05
3240,3269,PAI,Condutividade,200.28,2023-11-15 04:44:13
3241,3270,PAI,Temperatura,28.47,2023-11-15 04:44:20
3242,3271,PAI,PH,7.45,2023-11-15 04:44:32
3243,3272,PAI,TDS,100.12,2023-11-15 04:44:39
3244,3273,PAI,Turbidez,0.5,2023-11-15 04:44:47
3245,3274,PAI,Condutividade,200.24,2023-11-15 04:44:54
3246,3275,PAI,Temperatura,28.33,2023-11-15 04:45:01
3247,3276,PAI,PH,7.43,2023-11-15 04:45:13
3248,3277,PAI,TDS,100.62,2023-11-15 04:45:20
3249,3278,PAI,Turbidez,0.5,2023-11-15 04:45:27
3250,3279,PAI,Condutividade,201.24,2023-11-15 04:45:34
3251,3280,PAI,Temperatura,28.52,2023-11-15 04:45:42
3252,3281,PAI,PH,7.4,2023-11-15 04:45:55
3253,3282,PAI,TDS,100.84,2023-11-15 04:46:02
3254,3283,PAI,Turbidez,0.5,2023-11-15 04:46:09
3255,3284,PAI,Condutividade,201.67,2023-11-15 04:46:15
3256,3285,PAI,Temperatura,28.4,2023-11-15 04:46:22
3257,3286,PAI,PH,7.42,2023-11-15 04:46:36
3258,3287,PAI,TDS,100.23,2023-11-15 04:46:43
3259,3288,PAI,Turbidez,0.5,2023-11-15 04:46:50
3260,3289,PAI,Condutividade,200.46,2023-11-15 04:46:57
3261,3290,PAI,Temperatura,28.42,2023-11-15 04:47:03
3262,3291,PAI,PH,7.43,2023-11-15 04:47:17
3263,3292,PAI,TDS,100.31,2023-11-15 04:47:24
3264,3293,PAI,Turbidez,0.5,2023-11-15 04:47:31
3265,3294,PAI,Condutividade,200.63,2023-11-15 04:47:38
3266,3295,PAI,Temperatura,28.38,2023-11-15 04:47:45
3267,3296,PAI,PH,7.41,2023-11-15 04:47:58
3268,3297,PAI,TDS,100.66,2023-11-15 04:48:05
3269,3298,PAI,Turbidez,0.5,2023-11-15 04:48:12
3270,3299,PAI,Condutividade,201.33,2023-11-15 04:48:19
3271,3300,PAI,Temperatura,28.49,2023-11-15 04:48:26
3272,3301,PAI,PH,7.41,2023-11-15 04:48:39
3273,3302,PAI,TDS,100.47,2023-11-15 04:48:47
3274,3303,PAI,Turbidez,0.5,2023-11-15 04:48:54
3275,3304,PAI,Condutividade,200.94,2023-11-15 04:49:01
3276,3305,PAI,Temperatura,28.45,2023-11-15 04:49:09
3277,3306,PAI,PH,7.41,2023-11-15 04:49:20
3278,3307,PAI,TDS,100.71,2023-11-15 04:49:27
3279,3308,PAI,Turbidez,0.5,2023-11-15 04:49:34
3280,3309,PAI,Condutividade,201.41,2023-11-15 04:49:41
3281,3310,PAI,Temperatura,28.47,2023-11-15 04:49:49
3282,3311,PAI,PH,7.42,2023-11-15 04:50:01
3283,3312,PAI,TDS,100.06,2023-11-15 04:50:09
3284,3313,PAI,Turbidez,0.5,2023-11-15 04:50:16
3285,3314,PAI,Condutividade,200.11,2023-11-15 04:50:23
3286,3315,PAI,Temperatura,28.52,2023-11-15 04:50:30
3287,3316,PAI,PH,7.45,2023-11-15 04:50:43
3288,3317,PAI,TDS,99.9,2023-11-15 04:50:50
3289,3318,PAI,Turbidez,0.5,2023-11-15 04:50:57
3290,3319,PAI,Condutividade,199.81,2023-11-15 04:51:04
3291,3320,PAI,Temperatura,28.45,2023-11-15 04:51:11
3292,3321,PAI,PH,7.43,2023-11-15 04:51:24
3293,3322,PAI,TDS,100.47,2023-11-15 04:51:31
3294,3323,PAI,Turbidez,0.5,2023-11-15 04:51:39
3295,3324,PAI,Condutividade,200.94,2023-11-15 04:51:47
3296,3325,PAI,Temperatura,28.45,2023-11-15 04:51:54
3297,3326,PAI,PH,7.45,2023-11-15 04:52:05
3298,3327,PAI,TDS,100.75,2023-11-15 04:52:12
3299,3328,PAI,Turbidez,0.5,2023-11-15 04:52:19
3300,3329,PAI,Condutividade,201.5,2023-11-15 04:52:26
3301,3330,PAI,Temperatura,28.45,2023-11-15 04:52:33
3302,3331,PAI,PH,7.46,2023-11-15 04:52:46
3303,3332,PAI,TDS,100.79,2023-11-15 04:52:53
3304,3333,PAI,Turbidez,0.5,2023-11-15 04:53:00
3305,3334,PAI,Condutividade,201.59,2023-11-15 04:53:08
3306,3335,PAI,Temperatura,28.42,2023-11-15 04:53:15
3307,3336,PAI,PH,7.45,2023-11-15 04:53:27
3308,3337,PAI,TDS,100.47,2023-11-15 04:53:34
3309,3338,PAI,Turbidez,0.5,2023-11-15 04:53:41
3310,3339,PAI,Condutividade,200.94,2023-11-15 04:53:48
3311,3340,PAI,Temperatura,28.45,2023-11-15 04:53:55
3312,3341,PAI,PH,7.42,2023-11-15 04:54:08
3313,3342,PAI,TDS,100.84,2023-11-15 04:54:15
3314,3343,PAI,Turbidez,0.5,2023-11-15 04:54:22
3315,3344,PAI,Condutividade,201.67,2023-11-15 04:54:29
3316,3345,PAI,Temperatura,28.4,2023-11-15 04:54:36
3317,3346,PAI,PH,7.41,2023-11-15 04:54:49
3318,3347,PAI,TDS,100.99,2023-11-15 04:54:56
3319,3348,PAI,Turbidez,0.5,2023-11-15 04:55:03
3320,3349,PAI,Condutividade,201.98,2023-11-15 04:55:10
3321,3350,PAI,Temperatura,28.47,2023-11-15 04:55:17
3322,3351,PAI,PH,7.42,2023-11-15 04:55:31
3323,3352,PAI,TDS,100.79,2023-11-15 04:55:38
3324,3353,PAI,Turbidez,0.5,2023-11-15 04:55:45
3325,3354,PAI,Condutividade,201.59,2023-11-15 04:55:52
3326,3355,PAI,Temperatura,28.42,2023-11-15 04:55:59
3327,3356,PAI,PH,7.44,2023-11-15 04:56:13
3328,3357,PAI,TDS,100.42,2023-11-15 04:56:20
3329,3358,PAI,Turbidez,0.5,2023-11-15 04:56:26
3330,3359,PAI,Condutividade,200.85,2023-11-15 04:56:34
3331,3360,PAI,Temperatura,28.47,2023-11-15 04:56:41
3332,3361,PAI,PH,7.44,2023-11-15 04:56:53
3333,3362,PAI,TDS,100.32,2023-11-15 04:57:00
3334,3363,PAI,Turbidez,0.5,2023-11-15 04:57:07
3335,3364,PAI,Condutividade,200.63,2023-11-15 04:57:14
3336,3365,PAI,Temperatura,28.38,2023-11-15 04:57:21
3337,3366,PAI,PH,7.44,2023-11-15 04:57:34
3338,3367,PAI,TDS,99.69,2023-11-15 04:57:41
3339,3368,PAI,Turbidez,0.5,2023-11-15 04:57:48
3340,3369,PAI,Condutividade,199.39,2023-11-15 04:57:56
3341,3370,PAI,Temperatura,28.56,2023-11-15 04:58:03
3342,3371,PAI,PH,7.45,2023-11-15 04:58:15
3343,3372,PAI,TDS,100.03,2023-11-15 04:58:22
3344,3373,PAI,Turbidez,0.5,2023-11-15 04:58:29
3345,3374,PAI,Condutividade,200.06,2023-11-15 04:58:36
3346,3375,PAI,Temperatura,28.38,2023-11-15 04:58:43
3347,3376,PAI,PH,7.47,2023-11-15 04:58:56
3348,3377,PAI,TDS,100.6,2023-11-15 04:59:03
3349,3378,PAI,Turbidez,0.5,2023-11-15 04:59:10
3350,3379,PAI,Condutividade,201.2,2023-11-15 04:59:18
3351,3380,PAI,Temperatura,28.38,2023-11-15 04:59:25
3352,3381,PAI,PH,7.42,2023-11-15 04:59:37
3353,3382,PAI,TDS,99.99,2023-11-15 04:59:44
3354,3383,PAI,Turbidez,0.5,2023-11-15 04:59:51
3355,3384,PAI,Condutividade,199.98,2023-11-15 04:59:59
3356,3385,PAI,Temperatura,28.4,2023-11-15 05:00:06
3357,3386,PAI,PH,7.43,2023-11-15 05:00:19
3358,3387,PAI,TDS,100.19,2023-11-15 05:00:26
3359,3388,PAI,Turbidez,0.5,2023-11-15 05:00:33
3360,3389,PAI,Condutividade,200.37,2023-11-15 05:00:39
3361,3390,PAI,Temperatura,28.45,2023-11-15 05:00:47
3362,3391,PAI,PH,7.43,2023-11-15 05:01:00
3363,3392,PAI,TDS,99.64,2023-11-15 05:01:07
3364,3393,PAI,Turbidez,0.5,2023-11-15 05:01:14
3365,3394,PAI,Condutividade,199.27,2023-11-15 05:01:22
3366,3395,PAI,Temperatura,28.91,2023-11-15 05:01:29
3367,3396,PAI,PH,7.43,2023-11-15 05:01:41
3368,3397,PAI,TDS,100.6,2023-11-15 05:01:48
3369,3398,PAI,Turbidez,0.5,2023-11-15 05:01:55
3370,3399,PAI,Condutividade,201.19,2023-11-15 05:02:02
3371,3400,PAI,Temperatura,28.38,2023-11-15 05:02:09
3372,3401,PAI,PH,7.43,2023-11-15 05:02:22
3373,3402,PAI,TDS,99.95,2023-11-15 05:02:30
3374,3403,PAI,Turbidez,0.5,2023-11-15 05:02:37
3375,3404,PAI,Condutividade,199.89,2023-11-15 05:02:44
3376,3405,PAI,Temperatura,28.42,2023-11-15 05:02:51
3377,3406,PAI,PH,7.46,2023-11-15 05:03:03
3378,3407,PAI,TDS,100.88,2023-11-15 05:03:12
3379,3408,PAI,Turbidez,0.5,2023-11-15 05:03:19
3380,3409,PAI,Condutividade,201.76,2023-11-15 05:03:26
3381,3410,PAI,Temperatura,28.38,2023-11-15 05:03:33
3382,3411,PAI,PH,7.43,2023-11-15 05:03:44
3383,3412,PAI,TDS,100.47,2023-11-15 05:03:51
3384,3413,PAI,Turbidez,0.5,2023-11-15 05:03:58
3385,3414,PAI,Condutividade,200.94,2023-11-15 05:04:05
3386,3415,PAI,Temperatura,28.45,2023-11-15 05:04:12
3387,3416,PAI,PH,7.43,2023-11-15 05:04:25
3388,3417,PAI,TDS,100.88,2023-11-15 05:04:32
3389,3418,PAI,Turbidez,0.5,2023-11-15 05:04:39
3390,3419,PAI,Condutividade,201.76,2023-11-15 05:04:47
3391,3420,PAI,Temperatura,28.38,2023-11-15 05:04:54
3392,3421,PAI,PH,7.45,2023-11-15 05:05:06
3393,3422,PAI,TDS,100.51,2023-11-15 05:05:13
3394,3423,PAI,Turbidez,0.5,2023-11-15 05:05:21
3395,3424,PAI,Condutividade,201.02,2023-11-15 05:05:28
3396,3425,PAI,Temperatura,28.42,2023-11-15 05:05:35
3397,3426,PAI,PH,7.43,2023-11-15 05:05:48
3398,3427,PAI,TDS,100.38,2023-11-15 05:05:55
3399,3428,PAI,Turbidez,0.5,2023-11-15 05:06:03
3400,3429,PAI,Condutividade,200.77,2023-11-15 05:06:10
3401,3430,PAI,Temperatura,28.49,2023-11-15 05:06:17
3402,3431,PAI,PH,7.45,2023-11-15 05:06:29
3403,3432,PAI,TDS,100.6,2023-11-15 05:06:36
3404,3433,PAI,Turbidez,0.5,2023-11-15 05:06:43
3405,3434,PAI,Condutividade,201.2,2023-11-15 05:06:50
3406,3435,PAI,Temperatura,28.38,2023-11-15 05:06:57
3407,3436,PAI,PH,7.44,2023-11-15 05:07:10
3408,3437,PAI,TDS,100.14,2023-11-15 05:07:17
3409,3438,PAI,Turbidez,0.5,2023-11-15 05:07:24
3410,3439,PAI,Condutividade,200.29,2023-11-15 05:07:31
3411,3440,PAI,Temperatura,28.47,2023-11-15 05:07:38
3412,3441,PAI,PH,7.45,2023-11-15 05:07:51
3413,3442,PAI,TDS,100.79,2023-11-15 05:07:58
3414,3443,PAI,Turbidez,0.5,2023-11-15 05:08:05
3415,3444,PAI,Condutividade,201.59,2023-11-15 05:08:12
3416,3445,PAI,Temperatura,28.42,2023-11-15 05:08:19
3417,3446,PAI,PH,7.45,2023-11-15 05:08:32
3418,3447,PAI,TDS,100.23,2023-11-15 05:08:41
3419,3448,PAI,Turbidez,0.5,2023-11-15 05:08:48
3420,3449,PAI,Condutividade,200.46,2023-11-15 05:08:55
3421,3450,PAI,Temperatura,28.42,2023-11-15 05:09:02
3422,3451,PAI,PH,7.45,2023-11-15 05:09:13
3423,3452,PAI,TDS,100.51,2023-11-15 05:09:20
3424,3453,PAI,Turbidez,0.5,2023-11-15 05:09:27
3425,3454,PAI,Condutividade,201.02,2023-11-15 05:09:34
3426,3455,PAI,Temperatura,28.42,2023-11-15 05:09:41
3427,3456,PAI,PH,7.45,2023-11-15 05:09:54
3428,3457,PAI,TDS,101.03,2023-11-15 05:10:01
3429,3458,PAI,Turbidez,0.5,2023-11-15 05:10:09
3430,3459,PAI,Condutividade,202.06,2023-11-15 05:10:16
3431,3460,PAI,Temperatura,28.45,2023-11-15 05:10:23
3432,3461,PAI,PH,7.41,2023-11-15 05:10:36
3433,3462,PAI,TDS,100.84,2023-11-15 05:10:42
3434,3463,PAI,Turbidez,0.5,2023-11-15 05:10:51
3435,3464,PAI,Condutividade,201.67,2023-11-15 05:10:57
3436,3465,PAI,Temperatura,28.4,2023-11-15 05:11:04
3437,3466,PAI,PH,7.45,2023-11-15 05:11:17
3438,3467,PAI,TDS,100.34,2023-11-15 05:11:24
3439,3468,PAI,Turbidez,0.5,2023-11-15 05:11:31
3440,3469,PAI,Condutividade,200.68,2023-11-15 05:11:38
3441,3470,PAI,Temperatura,28.52,2023-11-15 05:11:45
3442,3471,PAI,PH,7.44,2023-11-15 05:11:58
3443,3472,PAI,TDS,100.42,2023-11-15 05:12:05
3444,3473,PAI,Turbidez,0.5,2023-11-15 05:12:12
3445,3474,PAI,Condutividade,200.85,2023-11-15 05:12:19
3446,3475,PAI,Temperatura,28.47,2023-11-15 05:12:26
3447,3476,PAI,PH,7.44,2023-11-15 05:12:39
3448,3477,PAI,TDS,100.51,2023-11-15 05:12:47
3449,3478,PAI,Turbidez,0.5,2023-11-15 05:12:54
3450,3479,PAI,Condutividade,201.02,2023-11-15 05:13:01
3451,3480,PAI,Temperatura,28.42,2023-11-15 05:13:08
3452,3481,PAI,PH,7.45,2023-11-15 05:13:20
3453,3482,PAI,TDS,100.38,2023-11-15 05:13:27
3454,3483,PAI,Turbidez,0.5,2023-11-15 05:13:34
3455,3484,PAI,Condutividade,200.77,2023-11-15 05:13:41
3456,3485,PAI,Temperatura,28.49,2023-11-15 05:13:48
3457,3486,PAI,PH,7.43,2023-11-15 05:14:01
3458,3487,PAI,TDS,100.3,2023-11-15 05:14:08
3459,3488,PAI,Turbidez,0.5,2023-11-15 05:14:15
3460,3489,PAI,Condutividade,200.59,2023-11-15 05:14:22
3461,3490,PAI,Temperatura,28.54,2023-11-15 05:14:29
3462,3491,PAI,PH,7.41,2023-11-15 05:14:42
3463,3492,PAI,TDS,100.51,2023-11-15 05:14:49
3464,3493,PAI,Turbidez,0.5,2023-11-15 05:14:57
3465,3494,PAI,Condutividade,201.02,2023-11-15 05:15:04
3466,3495,PAI,Temperatura,28.42,2023-11-15 05:15:11
3467,3496,PAI,PH,7.42,2023-11-15 05:15:24
3468,3497,PAI,TDS,99.95,2023-11-15 05:15:31
3469,3498,PAI,Turbidez,0.5,2023-11-15 05:15:38
3470,3499,PAI,Condutividade,199.89,2023-11-15 05:15:45
3471,3500,PAI,Temperatura,28.42,2023-11-15 05:15:52
3472,3501,PAI,PH,7.42,2023-11-15 05:16:05
3473,3502,PAI,TDS,100.47,2023-11-15 05:16:12
3474,3503,PAI,Turbidez,0.5,2023-11-15 05:16:19
3475,3504,PAI,Condutividade,200.94,2023-11-15 05:16:26
3476,3505,PAI,Temperatura,28.45,2023-11-15 05:16:33
3477,3506,PAI,PH,7.44,2023-11-15 05:16:46
3478,3507,PAI,TDS,100.38,2023-11-15 05:16:53
3479,3508,PAI,Turbidez,0.5,2023-11-15 05:17:02
3480,3509,PAI,Condutividade,200.76,2023-11-15 05:17:09
3481,3510,PAI,Temperatura,28.49,2023-11-15 05:17:16
3482,3511,PAI,PH,7.43,2023-11-15 05:17:27
3483,3512,PAI,TDS,100.19,2023-11-15 05:17:34
3484,3513,PAI,Turbidez,0.5,2023-11-15 05:17:41
3485,3514,PAI,Condutividade,200.37,2023-11-15 05:17:48
3486,3515,PAI,Temperatura,28.45,2023-11-15 05:17:55
3487,3516,PAI,PH,7.43,2023-11-15 05:18:08
3488,3517,PAI,TDS,100.62,2023-11-15 05:18:15
3489,3518,PAI,Turbidez,0.5,2023-11-15 05:18:22
3490,3519,PAI,Condutividade,201.24,2023-11-15 05:18:29
3491,3520,PAI,Temperatura,28.52,2023-11-15 05:18:36
3492,3521,PAI,PH,7.43,2023-11-15 05:18:49
3493,3522,PAI,TDS,99.93,2023-11-15 05:18:56
3494,3523,PAI,Turbidez,0.5,2023-11-15 05:19:03
3495,3524,PAI,Condutividade,199.86,2023-11-15 05:19:10
3496,3525,PAI,Temperatura,28.58,2023-11-15 05:19:17
3497,3526,PAI,PH,7.44,2023-11-15 05:19:30
3498,3527,PAI,TDS,100.66,2023-11-15 05:19:37
3499,3528,PAI,Turbidez,0.5,2023-11-15 05:19:44
3500,3529,PAI,Condutividade,201.33,2023-11-15 05:19:51
3501,3530,PAI,Temperatura,28.49,2023-11-15 05:19:58
3502,3531,PAI,PH,7.44,2023-11-15 05:20:11
3503,3532,PAI,TDS,100.47,2023-11-15 05:20:18
3504,3533,PAI,Turbidez,0.5,2023-11-15 05:20:26
3505,3534,PAI,Condutividade,200.94,2023-11-15 05:20:33
3506,3535,PAI,Temperatura,28.45,2023-11-15 05:20:40
3507,3536,PAI,PH,7.45,2023-11-15 05:20:53
3508,3537,PAI,TDS,100.06,2023-11-15 05:21:00
3509,3538,PAI,Turbidez,0.5,2023-11-15 05:21:07
3510,3539,PAI,Condutividade,200.11,2023-11-15 05:21:14
3511,3540,PAI,Temperatura,28.52,2023-11-15 05:21:21
3512,3541,PAI,PH,7.45,2023-11-15 05:21:34
3513,3542,PAI,TDS,99.57,2023-11-15 05:21:41
3514,3543,PAI,Turbidez,0.5,2023-11-15 05:21:48
3515,3544,PAI,Condutividade,199.13,2023-11-15 05:21:55
3516,3545,PAI,Temperatura,28.63,2023-11-15 05:22:02
3517,3546,PAI,PH,7.47,2023-11-15 05:22:15
3518,3547,PAI,TDS,100.95,2023-11-15 05:22:22
3519,3548,PAI,Turbidez,0.5,2023-11-15 05:22:29
3520,3549,PAI,Condutividade,201.89,2023-11-15 05:22:36
3521,3550,PAI,Temperatura,28.49,2023-11-15 05:22:43
3522,3551,PAI,PH,7.45,2023-11-15 05:22:56
3523,3552,PAI,TDS,99.97,2023-11-15 05:23:03
3524,3553,PAI,Turbidez,0.5,2023-11-15 05:23:10
3525,3554,PAI,Condutividade,199.95,2023-11-15 05:23:17
3526,3555,PAI,Temperatura,28.56,2023-11-15 05:23:24
3527,3556,PAI,PH,7.39,2023-11-15 05:23:37
3528,3557,PAI,TDS,100.51,2023-11-15 05:23:44
3529,3558,PAI,Turbidez,0.5,2023-11-15 05:23:51
3530,3559,PAI,Condutividade,201.02,2023-11-15 05:23:58
3531,3560,PAI,Temperatura,28.42,2023-11-15 05:24:05
3532,3561,PAI,PH,7.42,2023-11-15 05:24:18
3533,3562,PAI,TDS,100.47,2023-11-15 05:24:25
3534,3563,PAI,Turbidez,0.5,2023-11-15 05:24:32
3535,3564,PAI,Condutividade,200.94,2023-11-15 05:24:39
3536,3565,PAI,Temperatura,28.45,2023-11-15 05:24:47
3537,3566,PAI,PH,7.42,2023-11-15 05:24:59
3538,3567,PAI,TDS,100.03,2023-11-15 05:25:06
3539,3568,PAI,Turbidez,0.5,2023-11-15 05:25:13
3540,3569,PAI,Condutividade,200.07,2023-11-15 05:25:20
3541,3570,PAI,Temperatura,28.84,2023-11-15 05:25:27
3542,3571,PAI,PH,7.44,2023-11-15 05:25:41
3543,3572,PAI,TDS,100.23,2023-11-15 05:25:48
3544,3573,PAI,Turbidez,0.5,2023-11-15 05:25:55
3545,3574,PAI,Condutividade,200.46,2023-11-15 05:26:02
3546,3575,PAI,Temperatura,28.42,2023-11-15 05:26:09
3547,3576,PAI,PH,7.41,2023-11-15 05:26:22
3548,3577,PAI,TDS,100.19,2023-11-15 05:26:29
3549,3578,PAI,Turbidez,0.5,2023-11-15 05:26:36
3550,3579,PAI,Condutividade,200.37,2023-11-15 05:26:43
3551,3580,PAI,Temperatura,28.45,2023-11-15 05:26:50
3552,3581,PAI,PH,7.45,2023-11-15 05:27:03
3553,3582,PAI,TDS,100.23,2023-11-15 05:27:10
3554,3583,PAI,Turbidez,0.5,2023-11-15 05:27:17
3555,3584,PAI,Condutividade,200.46,2023-11-15 05:27:24
3556,3585,PAI,Temperatura,28.42,2023-11-15 05:27:31
3557,3586,PAI,PH,7.46,2023-11-15 05:27:44
3558,3587,PAI,TDS,100.51,2023-11-15 05:27:51
3559,3588,PAI,Turbidez,0.5,2023-11-15 05:27:58
3560,3589,PAI,Condutividade,201.02,2023-11-15 05:28:05
3561,3590,PAI,Temperatura,28.42,2023-11-15 05:28:12
3562,3591,PAI,PH,7.46,2023-11-15 05:28:25
3563,3592,PAI,TDS,100.03,2023-11-15 05:28:32
3564,3593,PAI,Turbidez,0.5,2023-11-15 05:28:39
3565,3594,PAI,Condutividade,200.06,2023-11-15 05:28:47
3566,3595,PAI,Temperatura,28.38,2023-11-15 05:28:54
3567,3596,PAI,PH,7.46,2023-11-15 05:29:06
3568,3597,PAI,TDS,100.28,2023-11-15 05:29:13
3569,3598,PAI,Turbidez,0.5,2023-11-15 05:29:20
3570,3599,PAI,Condutividade,200.55,2023-11-15 05:29:27
3571,3600,PAI,Temperatura,28.4,2023-11-15 05:29:34
3572,3601,PAI,PH,7.43,2023-11-15 05:29:48
3573,3602,PAI,TDS,100.55,2023-11-15 05:29:55
3574,3603,PAI,Turbidez,0.5,2023-11-15 05:30:02
3575,3604,PAI,Condutividade,201.11,2023-11-15 05:30:09
3576,3605,PAI,Temperatura,28.4,2023-11-15 05:30:16
3577,3606,PAI,PH,7.44,2023-11-15 05:30:29
3578,3607,PAI,TDS,100.71,2023-11-15 05:30:36
3579,3608,PAI,Turbidez,0.5,2023-11-15 05:30:43
3580,3609,PAI,Condutividade,201.41,2023-11-15 05:30:50
3581,3610,PAI,Temperatura,28.47,2023-11-15 05:30:57
3582,3611,PAI,PH,7.44,2023-11-15 05:31:10
3583,3612,PAI,TDS,100.55,2023-11-15 05:31:17
3584,3613,PAI,Turbidez,0.5,2023-11-15 05:31:24
3585,3614,PAI,Condutividade,201.11,2023-11-15 05:31:31
3586,3615,PAI,Temperatura,28.4,2023-11-15 05:31:38
3587,3616,PAI,PH,7.45,2023-11-15 05:31:51
3588,3617,PAI,TDS,99.95,2023-11-15 05:31:58
3589,3618,PAI,Turbidez,0.5,2023-11-15 05:32:05
3590,3619,PAI,Condutividade,199.89,2023-11-15 05:32:13
3591,3620,PAI,Temperatura,28.42,2023-11-15 05:32:20
3592,3621,PAI,PH,7.43,2023-11-15 05:32:32
3593,3622,PAI,TDS,101.43,2023-11-15 05:32:39
3594,3623,PAI,Turbidez,0.5,2023-11-15 05:32:47
3595,3624,PAI,Condutividade,202.85,2023-11-15 05:32:54
3596,3625,PAI,Temperatura,27.95,2023-11-15 05:33:01
3597,3626,PAI,PH,7.42,2023-11-15 05:33:13
3598,3627,PAI,TDS,100.23,2023-11-15 05:33:20
3599,3628,PAI,Turbidez,0.5,2023-11-15 05:33:27
3600,3629,PAI,Condutividade,200.46,2023-11-15 05:33:34
3601,3630,PAI,Temperatura,28.42,2023-11-15 05:33:41
3602,3631,PAI,PH,7.43,2023-11-15 05:33:54
3603,3632,PAI,TDS,100.71,2023-11-15 05:34:01
3604,3633,PAI,Turbidez,0.5,2023-11-15 05:34:08
3605,3634,PAI,Condutividade,201.41,2023-11-15 05:34:15
3606,3635,PAI,Temperatura,28.47,2023-11-15 05:34:22
3607,3636,PAI,PH,7.45,2023-11-15 05:34:35
